tempo,SP,PV,MV
12072,80,53.919415,100
12073,80,53.919415,100
12074,80,54.2612955,100
12075,80,54.603176,100
12076,80,54.603176,100
12077,80,54.603176,100
12078,80,55.067156,100
12079,80,55.531136,100
12080,80,55.531136,100
12081,80,55.531136,100
12082,80,55.531136,100
12083,80,55.8852275,100
12084,80,56.239319,100
12085,80,56.239319,100
12086,80,56.239319,100
12088,80,56.239319,100
12089,80,57.142857,100
12090,80,57.142857,100
12091,80,57.142857,100
12092,80,57.557999,100
12093,80,57.973141,100
12094,80,57.973141,100
12095,80,57.973141,100
12096,80,58.363861,100
12097,80,58.754581,100
12098,80,58.754581,100
12099,80,58.754581,100
12100,80,58.754581,100
12101,80,59.218561,100
12102,80,59.682541,100
12103,80,59.682541,100
12104,80,59.682541,100
12105,80,59.682541,100
12106,80,60.1465205,100
12107,80,60.6105,100
12108,80,60.6105,100
12109,80,60.6105,100
12110,80,61.0012205,100
12111,80,61.391941,100
12112,80,61.391941,100
12113,80,61.391941,100
12114,80,61.807081,100
12115,80,62.222221,100
12116,80,62.222221,100
12118,80,62.222221,100
12119,80,62.661783,100
12120,80,63.101345,100
12121,80,63.101345,100
12122,80,63.101345,100
12123,80,63.101345,100
12124,80,63.443226,100
12125,80,63.785107,100
12126,80,63.785107,100
12127,80,63.785107,100
12128,80,63.785107,100
12129,80,64.3956055,100
12130,80,65.006104,100
12131,80,65.006104,100
12132,80,65.006104,100
12133,80,65.274727,100
12134,80,65.54335,100
12135,80,65.54335,100
12136,80,65.54335,100
12137,80,65.9218595,100
12138,80,66.300369,100
12139,80,66.300369,100
12140,80,66.300369,100
12141,80,66.300369,100
12142,80,66.8009795,100
12143,80,67.30159,100
12144,80,67.30159,100
12145,80,67.30159,100
12146,80,67.30159,100
12148,80,68.156288,100
12149,80,68.156288,100
12150,80,68.156288,100
12151,80,68.485958,100
12152,80,68.815628,100
12153,80,68.815628,100
12154,80,68.815628,100
12155,80,69.23077,100
12156,80,69.645912,100
12157,80,69.645912,100
12158,80,69.645912,100
12159,80,69.645912,100
12160,80,70.183151,100
12161,80,70.72039,100
12162,80,70.72039,100
12163,80,70.72039,100
12164,80,70.72039,100
12165,80,70.9890095,100
12166,80,71.257629,100
12167,80,71.257629,100
12168,80,71.257629,100
12169,80,71.7704505,100
12170,80,72.283272,100
12171,80,72.283272,100
12172,80,72.283272,100
12173,80,72.283272,100
12174,80,72.576313,100
12175,80,72.869354,100
12176,80,72.869354,100
12177,80,72.869354,100
