Tempo,SP,PV_Ideal,Sinal_Controle_Ideal
548.8,40,40.1694879788776,40.0845432749576
548.9,40,40.1612804727984,40.0885287922562
549,40,40.1608896341055,40.0862672290649
549.1,40,40.1775734593619,40.07007899351
549.2,40,40.1977923405597,40.0507392111027
549.3,40,40.1904929958516,40.0535307989356
549.4,40,40.1874838341206,40.0529383869745
549.5,40,40.1951073428692,40.0437178624896
549.6,40,40.1981244007515,40.0381342257718
549.7,40,40.1926493128626,40.0394319070771
549.8,40,40.1875415153318,40.0405174808564
549.9,40,40.1768678422874,40.0462265338154
550,40,40.1517868575736,40.0638627318653
550.1,40,40.1484948877561,40.0641203895151
550.2,40,40.1349644669225,40.0727852947112
550.3,40,40.1314764751696,40.0734720645108
550.4,40,40.1547657123335,40.0523644233824
550.5,40,40.1530735252335,40.0512689966587
550.6,40,40.1660029859926,40.0382693802755
550.7,40,40.152476881047,40.0466506341352
550.8,40,40.1630103964089,40.0356156555032
550.9,40,40.1439179206282,40.0485869493977
551,40,40.1392587856208,40.0500861168337
551.1,40,40.1403717008357,40.0469498374484
551.2,40,40.1446612522223,40.0412036163035
551.3,40,40.1413823743097,40.0415646006447
551.4,40,40.1286911167627,40.0496585488141
551.5,40,40.1150703648241,40.0587140245278
551.6,40,40.1068045975645,40.0636177647744
551.7,40,40.0958590199734,40.0708404825277
551.8,40,40.0896302828369,40.0743893877115
551.9,40,40.0799176778238,40.0808807888768
552,40,40.0922339409137,40.0695520353503
552.1,40,40.0944571538492,40.0662621505403
552.2,40,40.0967053682441,40.0629162931325
552.3,40,40.0877298018414,40.0686930694252
552.4,40,40.0900934677187,40.0653606412398
552.5,40,40.092801759599,40.061709179582
552.6,40,40.0829185777304,40.0682890278332
552.7,40,40.0708552843074,40.0768059780227
552.8,40,40.0518159711134,40.0912083730401
552.9,40,40.0612372252862,40.0826915740973
553,40,40.0516411100224,40.0895422085479
553.1,40,40.0528543379921,40.0877259567643
553.2,40,40.0543676955372,40.0856453875996
553.3,40,40.0558901370166,40.0835331922238
553.4,40,40.0501188578236,40.0873483138531
553.5,40,40.0486150208508,40.0877735430977
553.6,40,40.0463517521334,40.0888425300375
553.7,40,40.0605547730671,40.0765112369214
553.8,40,40.0494237480027,40.0846252770049
553.9,40,40.0480821182527,40.0849292669129
554,40,40.0593698301948,40.0749491800761
554.1,40,40.0638471749353,40.0703457494847
554.2,40,40.0532018608382,40.078010770989
554.3,40,40.0615458362382,40.0703508572892
554.4,40,40.0349702189185,40.0910518276422
554.5,40,40.0312037435072,40.0935657480752
554.6,40,40.0479603298971,40.0793931136849
554.7,40,40.0535178324414,40.0740908263304
554.8,40,40.0617626525297,40.0665067678193
554.9,40,40.0609362953693,40.0661928728216
555,40,40.0572759879176,40.0682047029763
555.1,40,40.0643824245721,40.0614894348596
555.2,40,40.0872655671123,40.0417866717537
555.3,40,40.0837076954642,40.0432936459447
555.4,40,40.0971349019376,40.0309977223349
555.5,40,40.0904858448323,40.0348691945019
555.6,40,40.0851265649716,40.0377945933509
555.7,40,40.0906320401222,40.0319401005884
555.8,40,40.0805389426329,40.0387259554977
555.9,40,40.0890401440999,40.0305003520186
556,40,40.071215523406,40.0436206001992
556.1,40,40.0467020925575,40.062484111397
556.2,40,40.0454411735438,40.0627657878313
556.3,40,40.0490403725831,40.0591017826386
556.4,40,40.0618669430872,40.0478506551459
556.5,40,40.0627741977567,40.0461204642462
556.6,40,40.071893913471,40.0376743890592
556.7,40,40.0735980279367,40.0351335290397
556.8,40,40.0795638461974,40.0290878528919
556.9,40,40.0689728870694,40.0364570540013
557,40,40.067572549701,40.0364961631008
557.1,40,40.0610386796287,40.0407466402845
557.2,40,40.0582905191054,40.0420125203975
557.3,40,40.0807065542397,40.0227883874222
557.4,40,40.0656576208575,40.0337770121942
557.5,40,40.0653647188441,40.0329654983034
557.6,40,40.0615460418244,40.03503570325
557.7,40,40.064777242409,40.0314143069038
557.8,40,40.0818653222403,40.0164339978829
557.9,40,40.0896022154373,40.0088108478783
558,40,40.0814985570825,40.0139897976488
558.1,40,40.0659665554489,40.0253599340685
558.2,40,40.0735581850395,40.0181096994354
558.3,40,40.0626376061534,40.0258439608459
558.4,40,40.0548274651288,40.0312148342234
558.5,40,40.0589671777572,40.0269595892767
558.6,40,40.0432601367904,40.0388330598614
558.7,40,40.0585803559828,40.0256395988118
558.8,40,40.0589460838701,40.02440387916
558.9,40,40.0559444625522,40.0259100648135
559,40,40.0633477422206,40.0189738772032
559.1,40,40.0704511255742,40.0121639525112
559.2,40,40.0668300047244,40.0139915691154
559.3,40,40.0766975616199,40.0048703626131
559.4,40,40.0789119133085,40.0018362906493
559.5,40,40.0882764704298,39.9929322214254
559.6,40,40.0889971029342,39.9909317617749
559.7,40,40.0851633336025,39.9926361639027
559.8,40,40.1006449161436,39.9786405792115
559.9,40,40.0904748090257,39.9853290679614
560,40,40.0946607412527,39.9804657503197
560.1,40,40.1124225266872,39.9644575615451
560.2,40,40.1054002025106,39.9683890176462
560.3,40,40.1089705159634,39.9637892386286
560.4,40,40.1092595198795,39.9618098831776
560.5,40,40.1028919582527,39.965257661147
560.6,40,40.1001314272086,39.965863983147
560.7,40,40.1035892330032,39.9614403107833
560.8,40,40.1238279878872,39.9432680590698
560.9,40,40.129028886454,39.9370428780331
561,40,40.1228107005585,39.9400524555406
561.1,40,40.0996566280062,39.9569812075343
561.2,40,40.0992973257357,39.955679892139
561.3,40,40.0990373604164,39.9543032666278
561.4,40,40.0883352495268,39.961451591347
561.5,40,40.0958158535497,39.9539340544719
561.6,40,40.0968763049381,39.9515356724821
561.7,40,40.0998090704446,39.9475925149498
561.8,40,40.0919814096637,39.9523829410199
561.9,40,40.0824465627672,39.9586916735328
562,40,40.075368236424,39.9631484428247
562.1,40,40.0621506512792,39.97272810052
562.2,40,40.0552064643883,39.9774001466025
562.3,40,40.0608620178039,39.9719019115852
562.4,40,40.0367710607822,39.99058634023
562.5,40,40.0183128399367,40.0050599114674
562.6,40,40.0183136719474,40.0047662271077
562.7,40,40.0212977133865,40.0020382305423
562.8,40,40.0115223048857,40.0096742004647
562.9,40,40.0167968433063,40.0051858202354
563,40,40.0290320818524,39.9949331160888
563.1,40,40.0351263845953,39.989495651741
563.2,40,40.0187441914519,40.0023014991925
563.3,40,40.0111855392877,40.0081694522952
563.4,40,40.0026725248816,40.014937103422
563.5,40,39.9995615026846,40.0174329371367
563.6,40,39.9932692177316,40.0225744576153
563.7,40,39.9855169574822,40.0290079944951
563.8,40,40.005287547217,40.0131069219518
563.9,40,40.0021457651805,40.0155860153382
564,40,40.0009027760956,40.0165659621885
564.1,40,40.0040481042735,40.0139849299778
564.2,40,39.9870947198277,40.0277541220172
564.3,40,39.9765969053383,40.0365268231234
564.4,40,39.9824355704094,40.0321369219399
564.5,40,39.9868987137719,40.0287760278295
564.6,40,39.9762330882615,40.0376887988257
564.7,40,39.9885947540875,40.0279819500995
564.8,40,39.9887139119493,40.0280672012189
564.9,40,39.9908959906998,40.0264672023673
565,40,39.9926823285533,40.0251552148276
565.1,40,39.9878802426074,40.0291907997026
565.2,40,39.9705673488698,40.0435120371108
565.3,40,39.9707159820711,40.0438616748366
565.4,40,39.9566701124733,40.0557916487153
565.5,40,39.9570025409212,40.0562136653022
565.6,40,39.9610199203753,40.053623443013
565.7,40,39.9648135505389,40.0511515220735
565.8,40,39.9527981453709,40.0615190758819
565.9,40,39.9585805470299,40.0575558658023
566,40,39.9485559722702,40.0663986300537
566.1,40,39.9533811375384,40.0632843996385
566.2,40,39.9615294611598,40.0573812693628
566.3,40,39.9792527326911,40.0435346084148
566.4,40,39.9602212772533,40.0593962323289
566.5,40,39.970395318597,40.0517306741564
566.6,40,39.9704004233742,40.0522001835607
566.7,40,39.9712745468759,40.0519604920093
566.8,40,39.9673040613056,40.0556600154846
566.9,40,39.9713719135176,40.0528637830987
567,40,39.9704250655641,40.0540944604126
567.1,40,39.9659556620005,40.0582146926714
567.2,40,39.9624499592713,40.0616200555064
567.3,40,39.9705152588167,40.0556395717291
567.4,40,39.977068267197,40.0507640727496
567.5,40,39.9894244089156,40.0410483688321
567.6,40,39.9940400243585,40.037451236088
567.7,40,39.9934551759623,40.0380238319896
567.8,40,39.9830670601071,40.046605251712
567.9,40,39.9874417702745,40.0433064152538
568,40,39.9855125687627,40.045081575363
568.1,40,39.9888852626813,40.0425612560252
568.2,40,39.9986070370306,40.0348061239532
568.3,40,39.9944443102854,40.0382251963849
568.4,40,39.9905365316092,40.0415028348201
568.5,40,39.9889795450393,40.0429247513554
568.6,40,39.9921525760036,40.0405118853678
568.7,40,40.0132771829817,40.0233997648577
568.8,40,40.0048353856657,40.0300758365398
568.9,40,40.0186013450667,40.0187654474979
569,40,40.0164716707107,40.0202056402514
569.1,40,40.0254353768195,40.0126277093353
569.2,40,40.0257729045561,40.011945320673
569.3,40,40.0202100486643,40.0160722446079
569.4,40,40.0175618658385,40.0179098010151
569.5,40,40.0270622445999,40.0098765020924
569.6,40,40.0392639617411,39.9994869049915
569.7,40,40.0479910746107,39.9917373575021
569.8,40,40.0412955648247,39.9964330362937
569.9,40,40.0276470156734,40.006909523364
570,40,40.031205241855,40.003563658549
570.1,40,40.0358852565831,39.9992454826612
570.2,40,40.0102838214342,40.0195620896374
570.3,40,40.010707445816,40.0190518709989
570.4,40,40.0316201114884,40.0018158166771
570.5,40,40.0291643000395,40.0033138370356
570.6,40,40.0222744972129,40.0084692873415
570.7,40,40.0120235781556,40.0164776453368
570.8,40,39.9941820717102,40.0308439373458
570.9,40,39.9900622446285,40.0342988030971
571,40,39.9939225326279,40.0313078121756
571.1,40,39.9849214768058,40.0387499132043
571.2,40,39.9884968345078,40.0360736776906
571.3,40,39.9972403292954,40.0291230365918
571.4,40,39.9919976259501,40.0334452372528
571.5,40,39.9976914871726,40.0289270844801
571.6,40,40.0039086668032,40.0238908021067
571.7,40,40.0038805363406,40.0238512178954
571.8,40,40.0236461204514,40.0076604126795
571.9,40,40.0107339366141,40.0178184167635
572,40,40.01359755533,40.0153099609055
572.1,40,40.0044560815442,40.0225518426295
572.2,40,39.9976684809217,40.0280192274328
572.3,40,40.0026353998825,40.024003525866
572.4,40,40.0138788978988,40.0147866650865
572.5,40,40.0155810060267,40.0131756824878
572.6,40,40.0284522558101,40.0024234465681
572.7,40,40.0187279339648,40.0099032571009
572.8,40,40.0219011830145,40.0070142389329
572.9,40,40.0163501997003,40.0111934223891
573,40,40.0087497541221,40.0171337827857
573.1,40,39.9828615794723,40.038118537234
573.2,40,39.99148204784,40.0313584497744
573.3,40,40.0108339147482,40.0157036136118
573.4,40,40.015877114219,40.0114150202077
573.5,40,40.0294152700293,40.000113851239
573.6,40,40.0294190084082,39.9996401564013
573.7,40,40.0166473774519,40.0095911031271
573.8,40,40.0078696050479,40.0164874073696
573.9,40,40.0000933240211,40.0227069390067
574,40,40.0114553588375,40.0134340254121
574.1,40,40.0067386421976,40.0170995804489
574.2,40,40.0078491418191,40.0160855944826
574.3,40,39.9948131790361,40.0265973538445
574.4,40,39.9936300836738,40.0276457487955
574.5,40,39.9782064790469,40.0403333288323
574.6,40,39.9724822141212,40.0453530253469
574.7,40,39.9814446299572,40.0384799785988
574.8,40,39.9995007092584,40.0240431038097
574.9,40,40.0047928707028,40.0197326887229
575,40,40.0060514220455,40.018629024896
575.1,40,40.0169264725233,40.0096581609534
575.2,40,40.0239904258719,40.0036231514606
575.3,40,39.9993416820415,40.0233526796122
575.4,40,39.9820794336218,40.03744920741
575.5,40,39.9749250549117,40.0435739094996
575.6,40,39.9676350898683,40.0499237200964
575.7,40,39.9534211691424,40.0620401179708
575.8,40,39.948856807367,40.0665098984733
575.9,40,39.9419672295488,40.072950085055
576,40,39.9554537871271,40.0628735783984
576.1,40,39.9515416810812,40.0667785963377
576.2,40,39.9411901176106,40.0760008052325
576.3,40,39.9397382364078,40.0781264984122
576.4,40,39.9356968757745,40.0823884369064
576.5,40,39.9411971265616,40.0789290822517
576.6,40,39.9416345197616,40.0795130153756
576.7,40,39.9296570940902,40.0902204424073
576.8,40,39.93858204572,40.0840631683719
576.9,40,39.9378594049591,40.0856355305013
577,40,39.93484487358,40.0890896376273
577.1,40,39.9294657777617,40.0945214618377
577.2,40,39.9405941169172,40.0865692846426
577.3,40,39.9424061412747,40.0860411668963
577.4,40,39.9298764260939,40.0971869162234
577.5,40,39.9546816999643,40.0780677899277
577.6,40,39.9537418896148,40.0795597679734
577.7,40,39.9589169030842,40.0760770867485
577.8,40,39.9647498541244,40.0719747282504
577.9,40,39.9539375770724,40.0813615486589
578,40,39.9685508618312,40.0701741070625
578.1,40,39.9730493660049,40.0670065138675
578.2,40,39.9763321079888,40.0647590065525
578.3,40,39.9914553100149,40.0527971599714
578.4,40,39.9942451074953,40.0506574002671
578.5,40,39.97831038322,40.0637522135559
578.6,40,39.9798432423619,40.0628484343645
578.7,40,39.9930408642075,40.0524016830608
578.8,40,40.0062221566561,40.0417570945954
578.9,40,40.0095462636445,40.0389450687864
579,40,39.9933618885914,40.0519987786114
579.1,40,40.0053784815828,40.0422994485129
579.2,40,40.0055414215709,40.0420804337773
579.3,40,40.0081648080754,40.0398510876445
579.4,40,40.0214776844218,40.0288571436166
579.5,40,40.0256113673759,40.0251404153754
579.6,40,39.9887496814381,40.0548097692226
579.7,40,39.9735856650865,40.0673636116625
579.8,40,39.967244759117,40.0729604202922
579.9,40,39.9565534117259,40.0822086436175
580,40,39.9605609486354,40.0796336389117
580.1,40,39.9644232473125,40.0771130280131
580.2,40,39.9597923741151,40.0814610485851
580.3,40,39.9737799812281,40.0706904831951
580.4,40,39.9678963983762,40.0759110071026
580.5,40,39.9666136309363,40.0774714029595
580.6,40,39.9622012776324,40.0816060651605
580.7,40,39.9556900695238,40.087523990535
580.8,40,39.9588413014124,40.0856615442015
580.9,40,39.9475494403531,40.0955342420034
581,40,39.9473888311243,40.0965045080883
581.1,40,39.9585622816301,40.0882287511777
581.2,40,39.9691868133751,40.0802221367677
581.3,40,39.952118008126,40.0946432928369
581.4,40,39.9589669876127,40.0898206374458
581.5,40,39.9570237181025,40.0920628735643
581.6,40,39.9641582803811,40.0869286912553
581.7,40,39.9682933849887,40.0841279134094
581.8,40,39.967457658514,40.0853171720529
581.9,40,39.969659592996,40.0840410709794
582,40,39.977943134535,40.0777671475957
582.1,40,39.9871079088601,40.0706416015938
582.2,40,39.9813395659747,40.0755548428466
582.3,40,39.9700634748599,40.0850547001406
582.4,40,39.9681915576417,40.0870611689929
582.5,40,39.980643983791,40.0774089243328
582.6,40,39.9859541288862,40.0733855421944
582.7,40,39.9915862403363,40.069014473189
582.8,40,39.9887380502215,40.0714732164773
582.9,40,39.9827957766049,40.0765023029449
583,40,40.005215289402,40.0584832480768
583.1,40,40.0052288622281,40.0583887280202
583.2,40,40.0059523261926,40.0577147196296
583.3,40,40.0042675099828,40.0589942924377
583.4,40,40.0060413969546,40.057478520509
583.5,40,40.0038965626634,40.0591320429393
583.6,40,39.9946518572838,40.0666133775265
583.7,40,40.0009572509665,40.0615537465648
583.8,40,40.0164120047074,40.0489273514969
583.9,40,40.0188861756241,40.0466458359535
584,40,40.0120682841544,40.0519070565827
584.1,40,40.0134158212622,40.0506143737563
584.2,40,40.0242540830776,40.0415556989748
584.3,40,40.0422509795812,40.0264821660986
584.4,40,40.028025890875,40.0374138228096
584.5,40,40.0293405584063,40.03589263985
584.6,40,40.0251804994366,40.0388177990348
584.7,40,40.0308424531284,40.0337947568313
584.8,40,40.0325732976411,40.0318889084589
584.9,40,40.02673193613,40.0361342866897
585,40,40.0090257531862,40.0501548209937
585.1,40,39.9978190224389,40.0591551012326
585.2,40,39.9930297919317,40.0630980089674
585.3,40,39.9917074026734,40.0642886019312
585.4,40,40.0047852438073,40.0537497651232
585.5,40,39.9998681488002,40.0576855507481
585.6,40,40.0046963925716,40.0537478134499
585.7,40,40.0146359300999,40.0455620085456
585.8,40,40.0175419245283,40.0429565422105
585.9,40,40.0188847238511,40.0415801471706
586,40,40.0132892987447,40.0458438584757
586.1,40,40.0222635443363,40.0383082452931
586.2,40,40.0387056422337,40.0245352766995
586.3,40,40.0431331918963,40.020303105899
586.4,40,40.045723740395,40.0174990872538
586.5,40,40.0474951718063,40.0153220193758
586.6,40,40.0570957676695,40.0067280104026
586.7,40,40.0528223149717,40.0093016155212
586.8,40,40.0468894969771,40.0132976379653
586.9,40,40.0514901382144,40.008793282764
587,40,40.0476103159886,40.0111353754889
587.1,40,40.0557177099067,40.0037579769958
587.2,40,40.0401955658169,40.0155325632146
587.3,40,40.052839109268,40.0045723027055
587.4,40,40.0446497486729,40.0104093952028
587.5,40,40.0463335417005,40.0083210241135
587.6,40,40.0409485281238,40.0119738585248
587.7,40,40.0474396136569,40.0060219562799
587.8,40,40.0325853358974,40.0173840131131
587.9,40,40.0217174136129,40.0257308723229
588,40,40.0379585272544,40.0121306449736
588.1,40,40.0277901027117,40.0198207429644
588.2,40,40.0207180559615,40.0251468914691
588.3,40,40.021422733428,40.0242403857611
588.4,40,40.0135708176314,40.0303047853163
588.5,40,40.0153546657262,40.0286320321888
588.6,40,40.0272600232807,40.0186715857728
588.7,40,40.0277699777548,40.0178193025494
588.8,40,40.0446633314179,40.0035900063163
588.9,40,40.0294966357941,40.0152514166425
589,40,40.0263964076275,40.0173092566538
589.1,40,40.0175628788054,40.0240950736506
589.2,40,40.0213406213151,40.0207314297018
589.3,40,40.008837203586,40.0305927686277
589.4,40,39.9918468398146,40.0443155102078
589.5,40,39.9889895500587,40.0467775092116
589.6,40,39.9721637526298,40.0606835271127
589.7,40,39.9650247253202,40.0669543533552
589.8,40,39.9616244123782,40.0702886131107
589.9,40,39.9472381178908,40.0826418388144
590,40,39.9555024670893,40.0767423199821
590.1,40,39.9609289421183,40.073026276885
590.2,40,39.9569394298424,40.0769068558283
590.3,40,39.9455298625135,40.0869060318912
590.4,40,39.9456036888975,40.0877173117616
590.5,40,39.9467558995785,40.0876474488236
590.6,40,39.9280321206801,40.1037779580115
590.7,40,39.9444564223615,40.0915272139085
590.8,40,39.9516806520612,40.0865209397158
590.9,40,39.9369894011473,40.0992821100286
591,40,39.9597873110336,40.081687185143
591.1,40,39.9606808774034,40.0816014380087
591.2,40,39.9484877194252,40.0921801608804
591.3,40,39.9421645638359,40.0981640523305
591.4,40,39.9478545362567,40.0944464018137
591.5,40,39.9365023278275,40.1045441313119
591.6,40,39.9351413743234,40.106670632126
591.7,40,39.9375329059664,40.1057568803161
591.8,40,39.9366564855487,40.1074715128815
591.9,40,39.942055286757,40.1040795873268
592,40,39.9382141773178,40.1081410480411
592.1,40,39.9390986778329,40.1084078687836
592.2,40,39.9443395518958,40.105105736703
592.3,40,39.9255426022427,40.1213346147895
592.4,40,39.9104280217647,40.1348594308237
592.5,40,39.9043072775222,40.1412871097774
592.6,40,39.9097903985431,40.138343966584
592.7,40,39.9163238641788,40.1344560122485
592.8,40,39.9134045819112,40.138176964752
592.9,40,39.9308493356621,40.1253275723807
593,40,39.9459177567661,40.1141381513893
593.1,40,39.9474952722995,40.1137162146058
593.2,40,39.9837116781383,40.0850037030845
593.3,40,39.9821005834698,40.0865789694838
593.4,40,39.9939056325253,40.077232440119
593.5,40,39.9949316584985,40.0764927128045
593.6,40,39.9794694979826,40.0891909292494
593.7,40,40.0002537351919,40.0725594797189
593.8,40,39.9911556192071,40.0799794825995
593.9,40,39.9936444366381,40.0780901176684
594,40,40.0143339149338,40.0613091923929
594.1,40,40.0216275524974,40.0551282415021
594.2,40,40.0259640237813,40.0512436400945
594.3,40,40.0250248408974,40.0515945889473
594.4,40,40.0279786186088,40.0487839088804
594.5,40,40.0471045078946,40.0327295253254
594.6,40,40.0422560540123,40.035932191567
594.7,40,40.039937449735,40.0371480757932
594.8,40,40.0353716905056,40.0402347361286
594.9,40,40.031388422632,40.0429191356653
595,40,40.0299090638145,40.0436240776983
595.1,40,40.0363079036887,40.0379240793399
595.2,40,40.0372132383506,40.0366043997968
595.3,40,40.0296695483564,40.0421646390184
595.4,40,40.0462724820416,40.0281419323576
595.5,40,40.0373041561651,40.0347197265602
595.6,40,40.0339814392775,40.0368341970419
595.7,40,40.0348309451201,40.0355972972459
595.8,40,40.0181911727209,40.0486180564016
595.9,40,40.0088030871806,40.055987675439
596,40,39.9969292940902,40.0655358412059
596.1,40,39.9719094874596,40.086001134711
596.2,40,39.9952867684475,40.0673747216255
596.3,40,39.989483222119,40.0721858271344
596.4,40,39.9994379894992,40.0642310053983
596.5,40,40.0008912099872,40.0630541696481
596.6,40,39.9922794901276,40.0700670736937
596.7,40,39.9934199016545,40.0692600260457
596.8,40,39.998928876471,40.064869984169
596.9,40,39.9889199855361,40.0730543771483
597,40,40.0024479868986,40.062192808268
597.1,40,40.0154805109178,40.0515191008779
597.2,40,40.0152300310849,40.0514758042469
597.3,40,40.0220301923186,40.0456831921828
597.4,40,40.01043359427,40.0547935331134
597.5,40,40.0169739097985,40.0492896981338
597.6,40,40.0163434509591,40.0495325699899
597.7,40,40.0329260342926,40.0357396867745
597.8,40,40.0235060894335,40.0428995452308
597.9,40,40.0438053811501,40.0259592257591
598,40,40.0436508571686,40.0253844312297
598.1,40,40.0476999801686,40.0213819331469
598.2,40,40.0615301495599,40.009333315241
598.3,40,40.0714165230259,40.0002815520997
598.4,40,40.0613363259068,40.0073643285805
598.5,40,40.0512061313005,40.0146491861648
598.6,40,40.0414249104812,40.0218113642525
598.7,40,40.0516772771103,40.0127826345155
598.8,40,40.0495636105027,40.0136805500334
598.9,40,40.0444501456478,40.017060119587
599,40,40.0447247600568,40.0161248318989
599.1,40,40.0544132352071,40.0075034400154
599.2,40,40.0519112458398,40.0086744515758
599.3,40,40.0541171987172,40.0060438140944
599.4,40,40.0302412370744,40.0246607236154
599.5,40,40.0235212123968,40.0296604039591
599.6,40,40.0130828755463,40.0378017474309
599.7,40,40.0072442733364,40.0423567208253
599.8,40,40.0003955611361,40.0478293616074
599.9,40,39.9971556860991,40.0504667706594
600,40,39.9933468420851,40.0536202963973
600.1,40,40.0010524513679,40.0474389697491
600.2,40,40.016189140561,40.0350705921457
600.3,40,40.0013651732457,40.046907923226
600.4,40,40.0196213037264,40.0319890779818
600.5,40,40.0325692566066,40.021109607572
600.6,40,40.0332694624214,40.0200171315214
600.7,40,40.0486510752401,40.0069334240626
600.8,40,40.050248531169,40.0048514828207
600.9,40,40.0392484144799,40.0130236015403
601,40,40.0498954992908,40.0037076057029
601.1,40,40.0710838387662,39.9856195927024
601.2,40,40.06172597349,39.9921182693475
601.3,40,40.0504325571506,40.0003460815046
601.4,40,40.060710964441,39.9911519802412
601.5,40,40.059096467654,39.9914980341884
601.6,40,40.0442550845695,40.0026630593029
601.7,40,40.0556718576112,39.9926388911477
601.8,40,40.0528982731403,39.9940113863542
601.9,40,40.0438591619532,40.0005409287126
602,40,40.0372434491025,40.0052376038076
602.1,40,40.031682487216,40.0091794535213
602.2,40,40.0405180563918,40.0014627092784
602.3,40,40.0283022407861,40.0107825259104
602.4,40,40.0326009546654,40.0068219395322
602.5,40,40.0420348347443,39.9986022781133
602.6,40,40.0326618001563,40.0055781169811
602.7,40,40.0354361556936,40.0027916540602
602.8,40,40.018419309228,40.016110422285
602.9,40,40.0252731508462,40.0102229785769
603,40,40.0138645197272,40.0191280511565
603.1,40,40.0219522761666,40.0123066095863
603.2,40,40.0260538609232,40.0086084800063
603.3,40,40.0216352866202,40.0117971748628
603.4,40,40.0067888023296,40.0235657414579
603.5,40,40.0203046008659,40.012428229015
603.6,40,40.0216604977373,40.0109969435541
603.7,40,40.0380557201138,39.9972718741311
603.8,40,40.0373329459571,39.9972527663211
603.9,40,40.0189321118468,40.0116705198198
604,40,40.0355211029624,39.99783098928
604.1,40,40.0318898469425,40.0002257565448
604.2,40,40.0404150311944,39.9927589686442
604.3,40,40.0323207200205,39.998717286063
604.4,40,40.0377128956377,39.993800139239
604.5,40,40.0451103044728,39.9871604472993
604.6,40,40.053993044882,39.9791903662539
604.7,40,40.0574527679618,39.9755033435027
604.8,40,40.055426005371,39.9762379374893
604.9,40,40.0552884020747,39.9754634056932
605,40,40.0567011772382,39.9734259667266
605.1,40,40.0477409565541,39.979830287969
605.2,40,40.051845790331,39.9757168883022
605.3,40,40.0397993342191,39.9847172638442
605.4,40,40.0198441318541,40.0003639196265
605.5,40,40.0211075089815,39.9990154977809
605.6,40,40.0226277341956,39.9974372738625
605.7,40,40.024314365469,39.9956989389963
605.8,40,40.0413000724901,39.9814495722196
605.9,40,40.05232130751,39.9717954432835
606,40,40.0691795751998,39.9572019559284
606.1,40,40.0691438872567,39.9561242040868
606.2,40,40.0759020413308,39.9495032481662
606.3,40,40.0675462001956,39.9551071818713
606.4,40,40.0630329046823,39.957709291807
606.5,40,40.043643280069,39.9725226990165
606.6,40,40.0429263833966,39.9724093942201
606.7,40,40.0507077792503,39.9653729530692
606.8,40,40.0385413917122,39.9744894008323
606.9,40,40.0350703326459,39.9767051227629
607,40,40.0267457375818,39.9829368670129
607.1,40,40.0178744854759,39.9897478769301
607.2,40,40.0262518353737,39.9826259676458
607.3,40,40.0260539740031,39.9823673931582
607.4,40,40.0325113854525,39.9766812818315
607.5,40,40.0353342140974,39.97385767149
607.6,40,40.0433818538295,39.966725450043
607.7,40,40.0195161387495,39.9855057638871
607.8,40,40.008722993714,39.994000712016
607.9,40,40.0067296994086,39.9954876722698
608,40,40.0099516532574,39.9927508827386
608.1,40,40.0209812989673,39.9835914653873
608.2,40,40.0139082315248,39.9890273876368
608.3,40,40.0074261770062,39.9940942124197
608.4,40,40.004338962611,39.996494560534
608.5,40,40.0110667769983,39.9909352405922
608.6,40,40.0117219207533,39.9902235748562
608.7,40,40.0224414180865,39.9812889143002
608.8,40,40.0139839060211,39.9878311814562
608.9,40,40.0175365431658,39.9847084870498
609,40,40.0207199264928,39.9818302615643
609.1,40,40.0036730920897,39.9954089596133
609.2,40,40.0064438971646,39.9930892131988
609.3,40,40.0234035779667,39.9791470113096
609.4,40,40.0106683710905,39.9891644828732
609.5,40,40.0039350384757,39.9944881883494
609.6,40,39.9936814005753,40.0027921962605
609.7,40,40.0050403281593,39.9936244089427
609.8,40,39.9993044193063,39.9982242653163
609.9,40,40.0067219733273,39.9921826705262
610,40,39.9901498625657,40.0055979613345
610.1,40,39.9724112791673,40.0202302475865
610.2,40,39.9832326420729,40.0118414349888
610.3,40,39.9896732597327,40.0068541687052
610.4,40,39.9927863851585,40.0044790862021
610.5,40,40.0025925267661,39.9965926924877
610.6,40,40.0031429181383,39.9961020926998
610.7,40,40.004388654457,39.9950352851735
610.8,40,39.9955414310446,40.0021844010067
610.9,40,39.9957670821631,40.0020716067973
611,40,39.984998049429,40.0109268641937
611.1,40,39.9766929553716,40.0179438521537
611.2,40,39.972784864965,40.0215057666395
611.3,40,39.9751231760455,40.0200331469584
611.4,40,39.9918815815198,40.0067563172747
611.5,40,39.9959139187125,40.0035958248211
611.6,40,40.0000871343065,40.000255858197
611.7,40,40.0054693019826,39.9958626152244
611.8,40,40.0171961863854,39.9862059687199
611.9,40,40.0223290712121,39.9817423957193
612,40,40.0221558006044,39.9815265193957
612.1,40,40.0170638767989,39.9853270364114
612.2,40,40.0223483204619,39.9807419083536
612.3,40,40.0048565213666,39.9946576432879
612.4,40,40.0050677534981,39.9944075735268
612.5,40,40.0141954125886,39.9868783196529
612.6,40,40.0113976237142,39.988934188773
612.7,40,40.0166637109261,39.9844546996287
612.8,40,40.0177331038865,39.9833154555982
612.9,40,40.022843756715,39.9788614332279
613,40,40.0170871946464,39.9831932877685
613.1,40,40.03296265414,39.9699655177073
613.2,40,40.0356419378483,39.9672518197352
613.3,40,40.0356838128217,39.9666473787513
