Tempo,SP,PV_Prob,Sinal_Controle_Prob
416.5,40,39.9827161636562,49.9705475332424
416.6,40,40.0001694387131,49.9565822021775
416.7,40,40.007414598431,49.9506674408282
416.8,40,39.9875095045418,49.9667913638669
416.9,40,39.9733725472572,49.9785269689385
417,40,39.977821237782,49.9753228767141
417.1,40,39.9752531702275,49.977773280034
417.2,40,39.972462454823,49.9804464530805
417.3,40,39.9817917676951,49.9732743344997
417.4,40,39.997148216814,49.9610348037356
417.5,40,39.9992212766508,49.9593888154398
417.6,40,39.9986404648322,49.9598752174573
417.7,40,40.0190961971058,49.9432050924847
417.8,40,40.0167554498571,49.944809603086
417.9,40,40.010106035336,49.9499674381374
418,40,40.0021576382644,49.9562916335825
418.1,40,39.9929743986745,49.9637506348756
418.2,40,39.9920654515973,49.9646047453118
418.3,40,39.9818426125938,49.9730735347132
418.4,40,39.9619457578078,49.989599886417
418.5,40,39.9481211511456,50.0014896333284
418.6,40,39.9516102133645,49.9994726201395
418.7,40,39.9615159203753,49.9921637998048
418.8,40,39.9723276170384,49.9839572006017
418.9,40,39.9939175525101,49.9667825713843
419,40,39.9814489798432,49.9770542458402
419.1,40,39.9934692101239,49.9675425542537
419.2,40,39.9925503182044,49.968396862698
419.3,40,39.9862095788385,49.9736901009293
419.4,40,39.9804043072337,49.9786478492975
419.5,40,39.9877433033555,49.9729727595463
419.6,40,39.9925620598413,49.9692367614002
419.7,40,39.9729700760489,49.9853428272174
419.8,40,39.981793579871,49.9785753268817
419.9,40,39.9884675393605,49.9734206786604
420,40,39.9844991525798,49.9768434016436
420.1,40,39.9732340083093,49.9862837729271
420.2,40,39.9642876778427,49.9940122344549
420.3,40,39.9508994941466,50.0055083895054
420.4,40,39.9495176917895,50.0074215483225
420.5,40,39.9448123784173,50.0120688009656
420.6,40,39.9409598044064,50.0160955033038
420.7,40,39.9424636373661,50.0158130187382
420.8,40,39.9388023204888,50.0197212351121
420.9,40,39.9213538635086,50.0349383388802
421,40,39.9151266436158,50.0412780884966
421.1,40,39.9097688694685,50.0470080059029
421.2,40,39.8927108232031,50.062371069744
421.3,40,39.9017471909219,50.0567140205142
421.4,40,39.8803846018637,50.0757179381309
421.5,40,39.8850755829644,50.0738039439229
421.6,40,39.8825755346631,50.0776827740094
421.7,40,39.8794374664929,50.0821222290817
421.8,40,39.886380090126,50.0783860487332
421.9,40,39.8837678462606,50.0823355582853
422,40,39.8819666524904,50.0856650468616
422.1,40,39.873817742337,50.094203091107
422.2,40,39.8856051856609,50.0866034534772
422.3,40,39.8958311399392,50.0800893918156
422.4,40,39.9028331071223,50.0760424883552
422.5,40,39.9081600118003,50.0732504044239
422.6,40,39.9153138754011,50.0688822915369
422.7,40,39.9220074481993,50.0647753141271
422.8,40,39.9255967631577,50.0630943139499
422.9,40,39.9314666452804,50.0594949419272
423,40,39.9239462040775,50.0667281556243
423.1,40,39.9238858229331,50.0679942873729
423.2,40,39.9289851824891,50.0650510368082
423.3,40,39.9213517121944,50.0724161856489
423.4,40,39.9210597218172,50.0739128224016
423.5,40,39.9189094590596,50.0769304812628
423.6,40,39.9309491841799,50.0684035142197
423.7,40,39.9351375308404,50.0660906363978
423.8,40,39.9454009980475,50.0587534466634
423.9,40,39.9507900790554,50.0552295405922
424,40,39.9598996863567,50.0485834597694
424.1,40,39.9579012418573,50.0508557954992
424.2,40,39.9580180437027,50.0514340653237
424.3,40,39.9507732726358,50.058017509815
424.4,40,39.9537283530336,50.0563937918482
424.5,40,39.9832250350248,50.0330648456949
424.6,40,39.9826664726908,50.033789031999
424.7,40,39.9807013837465,50.0356698810145
424.8,40,39.9877239238622,50.0302482661401
424.9,40,39.9706292450129,50.0443939412994
425,40,39.9805241354346,50.0367896427951
425.1,40,39.9706613626593,50.0451492792127
425.2,40,39.9750041053551,50.0420750193704
425.3,40,39.9763806516202,50.0413516919324
425.4,40,39.9743278530884,50.0434046851085
425.5,40,39.9658777667481,50.0507107099127
425.6,40,39.9688281964775,50.0488491149856
425.7,40,39.9787224299997,50.0412741692878
425.8,40,39.9840454764171,50.0372710045312
425.9,40,39.9963267320078,50.0275047723465
426,40,39.980794615276,50.0402377518875
426.1,40,39.9795087201012,50.0415943285057
426.2,40,39.9646881808112,50.0540157490448
426.3,40,39.9646654705736,50.0545992697057
426.4,40,39.968870756182,50.0517331091201
426.5,40,39.960029856625,50.0594453510596
426.6,40,39.9716652391424,50.0505904012195
426.7,40,39.9656680132519,50.0559374937199
426.8,40,39.9706633144388,50.0524106397393
426.9,40,39.9659448865371,50.056730263876
427,40,39.9572544125455,50.0643665724686
427.1,40,39.9489455095771,50.0718305666901
427.2,40,39.93373334103,50.0850605680713
427.3,40,39.9482450809801,50.0742792548155
427.4,40,39.9231837264733,50.0955573987974
427.5,40,39.9100755768133,50.1074827092964
427.6,40,39.8903507041031,50.1250169961989
427.7,40,39.877368942725,50.1373645022178
427.8,40,39.8502992468824,50.1614154709418
427.9,40,39.8573686660196,50.1580420369757
428,40,39.8587364666544,50.1592080130014
428.1,40,39.8494700045949,50.1690296625755
428.2,40,39.837713278325,50.1810316311382
428.3,40,39.8260210054008,50.1931691133911
428.4,40,39.8248522281369,50.196906499552
428.5,40,39.8064434258188,50.2147304465934
428.6,40,39.8124460994145,50.2129291701262
428.7,40,39.8134136793693,50.2151404872925
428.8,40,39.811862812449,50.2193913758295
428.9,40,39.8201887475251,50.2156076078083
429,40,39.8253154539174,50.2143011954318
429.1,40,39.8235049240946,50.2185735405045
429.2,40,39.8254476634329,50.2198121864189
429.3,40,39.8257269004413,50.2223771664052
429.4,40,39.8211226553871,50.2289225999623
429.5,40,39.8338117561463,50.2214303312566
429.6,40,39.8471478486656,50.2132070916625
429.7,40,39.8490342538377,50.2141134194634
429.8,40,39.8400011952417,50.2238998472164
429.9,40,39.8296992993221,50.2348661751629
430,40,39.8336996887759,50.2343266685794
430.1,40,39.8325158215515,50.2379535092142
430.2,40,39.8259242037867,50.2460120161654
430.3,40,39.8288212906122,50.2464332060552
430.4,40,39.8186251199362,50.257492140677
430.5,40,39.823730073886,50.256228496335
430.6,40,39.8096007727214,50.2705783249031
430.7,40,39.7872201466952,50.291887303377
430.8,40,39.787516039697,50.2950503323404
430.9,40,39.7801448481893,50.3044649679755
431,40,39.7978004681924,50.2935756644819
431.1,40,39.8135377291655,50.2839692520368
431.2,40,39.8093126575731,50.2904003067896
431.3,40,39.8016602835229,50.2996956414933
431.4,40,39.8015883164371,50.302927802099
431.5,40,39.8005308063508,50.3069653172664
431.6,40,39.8163392238931,50.2972571556503
431.7,40,39.8146706975573,50.301557245558
431.8,40,39.8284189233933,50.293303962115
431.9,40,39.8422090889367,50.2847964842572
432,40,39.868423594192,50.265930102546
432.1,40,39.8654152749316,50.2704901135554
432.2,40,39.8615178586094,50.2758237608753
432.3,40,39.8789938826487,50.2637790395215
432.4,40,39.8722227227865,50.2712404038467
432.5,40,39.8549213000778,50.2874028012125
432.6,40,39.8567958200723,50.2881944520956
432.7,40,39.8627274353622,50.2856455208979
432.8,40,39.8599949646502,50.2900715780332
432.9,40,39.8574382675773,50.2943979234102
433,40,39.8449105680259,50.306901513963
433.1,40,39.8631815476547,50.2944738254974
433.2,40,39.866027553796,50.2943405797236
433.3,40,39.8614010248136,50.3002593865126
433.4,40,39.8662667787354,50.2985065149153
433.5,40,39.8753190394108,50.2932596017445
433.6,40,39.8655521564033,50.303224273648
433.7,40,39.8685877586761,50.3028983876909
433.8,40,39.8645572164882,50.3082899059775
433.9,40,39.8817254416406,50.2964477187893
434,40,39.8837840065571,50.2966603227512
434.1,40,39.8730932074755,50.3072434706968
434.2,40,39.8726496296316,50.3096359388979
434.3,40,39.877760339877,50.3075032052635
434.4,40,39.899121117547,50.2920286452467
434.5,40,39.899653498827,50.2932082842415
434.6,40,39.905442541774,50.2900899692155
434.7,40,39.9173459916842,50.2818896734204
434.8,40,39.9221629321102,50.2792815141659
434.9,40,39.9132360928216,50.2878112081116
435,40,39.911502588755,50.2906139699448
435.1,40,39.9048851529637,50.2974297561304
435.2,40,39.9119089665065,50.293220161832
435.3,40,39.9270465488893,50.2822773511436
435.4,40,39.9264169885447,50.2839583276026
435.5,40,39.9364599721168,50.276940581191
435.6,40,39.9289628857261,50.284074844132
435.7,40,39.9300898056573,50.2842918712965
435.8,40,39.9278700502465,50.2872217548212
435.9,40,39.9435820679471,50.2755548275735
436,40,39.9457527570801,50.2746862321538
436.1,40,39.9525708954551,50.2699905871266
436.2,40,39.9482751823095,50.2742547547261
436.3,40,39.9411713974102,50.280879040287
436.4,40,39.9443872044481,50.2791961993855
436.5,40,39.9355284279581,50.2873147657302
436.6,40,39.9214661248495,50.2998211502194
436.7,40,39.9181731385495,50.3037647690427
436.8,40,39.933769408521,50.2923474425291
436.9,40,39.9293397243155,50.2970217543045
437,40,39.9310683409607,50.296741767533
437.1,40,39.9246981403707,50.303042757759
437.2,40,39.9040320684203,50.3211111022246
437.3,40,39.9040796906803,50.3226077293657
437.4,40,39.9208904979103,50.3104248356152
437.5,40,39.9173177222723,50.3146059725692
437.6,40,39.9057108483468,50.3254000981361
437.7,40,39.8959126878543,50.3349040235244
437.8,40,39.8997225774508,50.333460550608
437.9,40,39.895689746205,50.3383557796653
438,40,39.9056368361767,50.3319079183091
438.1,40,39.9029181952138,50.3356361399561
438.2,40,39.8823355752463,50.3539848667261
438.3,40,39.8784575313187,50.3590319813671
438.4,40,39.8860558593626,50.3547764251821
438.5,40,39.8966180003302,50.3479808244028
438.6,40,39.9095299071298,50.3390988204491
438.7,40,39.9193722312733,50.3325150054339
438.8,40,39.9297391558122,50.3253456393098
438.9,40,39.9480256932776,50.311547998245
439,40,39.9623898533222,50.3006584325561
439.1,40,39.9630161288622,50.3007491540624
439.2,40,39.9571776782086,50.3061050717339
439.3,40,39.9533990216703,50.3098736126178
439.4,40,39.9594213908569,50.3057049750148
439.5,40,39.9703297348438,50.2974530240678
439.6,40,39.9666093455217,50.3009635859971
439.7,40,39.9803900674217,50.2902527673984
439.8,40,39.9717440140029,50.2976217059094
439.9,40,39.9658395345526,50.3028918569168
440,40,39.9608279881193,50.3075278462535
440.1,40,39.9531929992898,50.3143847493284
440.2,40,39.9608755411872,50.3088647071516
440.3,40,39.9579410842267,50.3118852153724
440.4,40,39.97524845503,50.2984353434492
440.5,40,39.9738209933732,50.2999961768806
440.6,40,39.9909598863406,50.2864297043253
440.7,40,39.9652236946321,50.307575078578
440.8,40,39.967637638973,50.3061617208817
440.9,40,39.9692282325395,50.3053815943079
441,40,39.9871403101898,50.2912576872246
441.1,40,39.9881292916891,50.2906564333582
441.2,40,40.0041223284121,50.2777960467251
441.3,40,40.0209231426976,50.2640206250136
441.4,40,40.0125104004825,50.2705506523779
441.5,40,39.9986174887019,50.2816871019832
441.6,40,40.0052846556636,50.2762688139232
441.7,40,39.9952533109467,50.2843698367215
441.8,40,39.9919344822099,50.2871539479956
441.9,40,39.9845817476899,50.2932828276486
442,40,39.9840282433046,50.293981179264
442.1,40,39.9883926090025,50.2906754049616
442.2,40,39.99381684178,50.2864349492712
442.3,40,39.9934253170649,50.2868533639702
442.4,40,39.9823235821356,50.2960175745994
442.5,40,39.9724315538949,50.3043722923297
442.6,40,39.9740145382995,50.3035216721932
442.7,40,39.9510461575832,50.322679638245
442.8,40,39.9385308285857,50.3336754081855
442.9,40,39.9223889514225,50.3478306866933
443,40,39.9188219640731,50.3519831251477
443.1,40,39.9233765111557,50.3495654633031
443.2,40,39.946449455221,50.3319639167674
443.3,40,39.9456120684374,50.3335040330992
443.4,40,39.9342617959948,50.3436360623174
443.5,40,39.929216166933,50.348805106896
443.6,40,39.9332975766155,50.3466072179241
443.7,40,39.9428784358862,50.3398564755334
443.8,40,39.9376074752474,50.3450715244405
443.9,40,39.9369403908459,50.3466141457081
444,40,39.9480729737498,50.338538911805
444.1,40,39.949459467481,50.3382383653403
444.2,40,39.9493992740455,50.3390961317039
444.3,40,39.9452665484103,50.3432780474376
444.4,40,39.940685370586,50.3478920237677
444.5,40,39.9504779174386,50.3408503396066
444.6,40,39.9443378400064,50.3466529961122
444.7,40,39.9431151168674,50.3485413327535
444.8,40,39.9321491171444,50.3583997466576
444.9,40,39.9376132361139,50.3550266397042
445,40,39.9394586871683,50.354518939866
445.1,40,39.9431721629868,50.3524574046034
445.2,40,39.9421739437074,50.3541811969276
445.3,40,39.9341148120957,50.3616826652234
445.4,40,39.932717852863,50.3638767469638
445.5,40,39.9194796989532,50.3757555949084
445.6,40,39.9158648867973,50.3799936064444
445.7,40,39.9385166839475,50.362855901781
445.8,40,39.9544342460105,50.3508509041944
445.9,40,39.9620711637988,50.345348231343
446,40,39.9653024342303,50.3433183760501
446.1,40,39.9723160397991,50.3381504349583
446.2,40,39.9748636363369,50.3365145395467
446.3,40,39.9827294158986,50.330498245243
446.4,40,39.9931523517904,50.3222694589008
446.5,40,39.981319916566,50.3320342884154
446.6,40,39.9779419864392,50.3350895607338
446.7,40,39.9762530544669,50.3368206574401
446.8,40,39.9693703315089,50.3428169105024
446.9,40,39.9582768639555,50.3523592547218
447,40,39.9698409734337,50.3435905115643
447.1,40,39.9751930586352,50.339705754465
447.2,40,39.9648100836572,50.3485751731089
447.3,40,39.9532277812809,50.3585893705094
447.4,40,39.9565265910412,50.3566458972445
447.5,40,39.9487105671109,50.3637193473149
447.6,40,39.936005310061,50.3749074679939
447.7,40,39.9329655933378,50.378411791879
447.8,40,39.9240726408153,50.386740991644
447.9,40,39.9321309795379,50.3813802249933
448,40,39.9544545800674,50.3642500712887
448.1,40,39.9366589811001,50.3795000067649
448.2,40,39.9443481524209,50.3742390992695
448.3,40,39.9477755961435,50.3723327347531
448.4,40,39.9386109514851,50.380646675256
448.5,40,39.9474906891704,50.3743830340811
448.6,40,39.9378780457266,50.3830671001045
448.7,40,39.9186157236433,50.3997791061929
448.8,40,39.9072487853616,50.4103566762524
448.9,40,39.9129526844504,50.4071863140302
449,40,39.9168817815881,50.4053729278146
449.1,40,39.9265976825926,50.3987746440896
449.2,40,39.931053225984,50.3963133577607
449.3,40,39.9430399107561,50.3876353713709
449.4,40,39.9224619170121,50.4053383756939
449.5,40,39.9191255726564,50.409301442016
449.6,40,39.9152741377828,50.4137382037103
449.7,40,39.914521829709,50.415707700894
449.8,40,39.9249233360504,50.4085877224441
449.9,40,39.9178560063347,50.4155558901153
450,40,39.9201251253965,50.4150185928595
450.1,40,39.9009329826508,50.4319573793336
450.2,40,39.89197510172,50.4408520824508
450.3,40,39.9015652979834,50.4347548806723
450.4,40,39.8843960870283,50.450339912044
450.5,40,39.8988362115452,50.4404064330457
450.6,40,39.8941895567124,50.4458167240046
450.7,40,39.899653091496,50.4430514467137
450.8,40,39.8881372617197,50.4540539143472
450.9,40,39.8959685002435,50.4494534275243
451,40,39.8961575979796,50.4509636277678
451.1,40,39.9087729545316,50.4423309752537
451.2,40,39.9033093398788,50.4482489175378
451.3,40,39.8960865419159,50.4556897712375
451.4,40,39.8888015953183,50.4632969029905
451.5,40,39.9086974866881,50.4488410301076
451.6,40,39.9053841371528,50.4530055635414
451.7,40,39.8894704635962,50.4675049749692
451.8,40,39.8991936408743,50.4613393348927
451.9,40,39.8995798875582,50.4626370593446
452,40,39.8961880687729,50.4670115052725
452.1,40,39.9015036196007,50.4643350066967
452.2,40,39.9103837148101,50.4586647910922
452.3,40,39.9039928478478,50.4653135990965
452.4,40,39.9051349775292,50.4659177357109
452.5,40,39.9020808425224,50.4699277502359
452.6,40,39.8964392995821,50.4760979557949
452.7,40,39.9013410498599,50.4737550987749
452.8,40,39.9085797410833,50.4694268699388
452.9,40,39.894967818095,50.4819969232399
453,40,39.9061816950279,50.4745269145732
453.1,40,39.9189092969038,50.4656422843221
453.2,40,39.9275743534102,50.4598690494623
453.3,40,39.9226777228488,50.4650235103459
453.4,40,39.9310585004546,50.4594219522539
453.5,40,39.9411312082037,50.4523056867235
453.6,40,39.952720830185,50.4437904558555
453.7,40,39.9587316320115,50.4396421082821
453.8,40,39.9781140177251,50.4244863754276
453.9,40,40.003468174172,50.4041475594833
454,40,40.0251085212269,50.3864335454997
454.1,40,40.0317250109233,50.3806327535678
454.2,40,40.0438157765381,50.3702590886514
454.3,40,40.0563712388959,50.3593127789428
454.4,40,40.058495052566,50.3566778071657
454.5,40,40.0666193042217,50.3491124969736
454.6,40,40.0688578113609,50.3462199662804
454.7,40,40.0775713233897,50.3380080154832
454.8,40,40.1013720058255,50.3173455174413
454.9,40,40.1069092037271,50.3112052118604
455,40,40.1069534996406,50.3094585191353
455.1,40,40.127869495817,50.2906798102612
455.2,40,40.1433777271067,50.2759791815957
455.3,40,40.1447330954683,50.272579157379
455.4,40,40.1439666830538,50.2708888203817
455.5,40,40.1644810131314,50.2518456601095
455.6,40,40.1709309211472,50.2439508389585
455.7,40,40.1787766690335,50.2348138139449
455.8,40,40.1833444014303,50.2282261176046
455.9,40,40.1781354732629,50.2295430925663
456,40,40.190038443779,50.216980101053
456.1,40,40.2142226701352,50.1942051572458
456.2,40,40.1899992897158,50.2105438729459
456.3,40,40.1928466672342,50.2051804242554
456.4,40,40.2030373751574,50.1937792599144
456.5,40,40.1957872832368,50.1964467369191
456.6,40,40.1974485115444,50.1919585780882
456.7,40,40.1998773805063,50.1868174448306
456.8,40,40.1946312410283,50.1879002565566
456.9,40,40.2024224019016,50.1784285694275
457,40,40.2150916158017,50.1648517324546
457.1,40,40.217692224413,50.159288169975
457.2,40,40.2216911580774,50.1525419645142
457.3,40,40.2165402801436,50.153198022379
457.4,40,40.2279759103707,50.1404019036313
457.5,40,40.227217571285,50.1373730937593
457.6,40,40.2317307817159,50.1300548329071
457.7,40,40.243422750363,50.1168064939837
457.8,40,40.2403094073333,50.1154522178901
457.9,40,40.2382780410526,50.1132648622578
458,40,40.2391060183835,50.1087767840989
458.1,40,40.236810055298,50.1068245936826
458.2,40,40.2242072919314,50.113319487705
458.3,40,40.2291934366077,50.1056634769782
458.4,40,40.2150325871247,50.1135516351706
458.5,40,40.2124099949688,50.1122511489759
458.6,40,40.1989096120684,50.119868901503
458.7,40,40.2125057639374,50.1055918877848
458.8,40,40.2137929153797,50.1011414799849
458.9,40,40.2189511105743,50.0935117060601
459,40,40.2166629519844,50.0918756257002
459.1,40,40.2327331326744,50.0752957510255
459.2,40,40.2287746437996,50.0748021478245
459.3,40,40.2402968506396,50.0617396327423
459.4,40,40.2516049827853,50.0486674473012
459.5,40,40.2460687555801,50.049159328976
459.6,40,40.2500968308422,50.0419353194728
459.7,40,40.2510476325081,50.03715791602
459.8,40,40.2677521340895,50.0195102806095
459.9,40,40.2533426298043,50.0269844019607
460,40,40.2333738033624,50.0392254822604
460.1,40,40.2325660963207,50.0361505903527
460.2,40,40.2190969887322,50.0434203246038
460.3,40,40.2096613863457,50.0476142243315
460.4,40,40.209526999037,50.0443693021938
460.5,40,40.1932622755309,50.0542888845902
460.6,40,40.2007817672569,50.0450607829333
460.7,40,40.2017140030518,50.0410875702485
460.8,40,40.2125383650733,50.0290274667901
460.9,40,40.2059780679058,50.0309800554377
461,40,40.2116747940862,50.023035877788
461.1,40,40.1971411742103,50.0315085149013
461.2,40,40.1963577125597,50.0289935608209
461.3,40,40.2043279731341,50.0193481047912
461.4,40,40.1946000714233,50.024016825017
461.5,40,40.1923475394298,50.022741289981
461.6,40,40.2054589873393,50.008964787856
461.7,40,40.1943592695151,50.0147348138031
461.8,40,40.1802528847588,50.023135875452
461.9,40,40.1866627878186,50.0150213483991
462,40,40.1834698534031,50.014640178277
462.1,40,40.1696752324719,50.0229610713024
462.2,40,40.1582028903827,50.0296076987277
462.3,40,40.159234329772,50.0262347979399
462.4,40,40.1592415674553,50.0236811427139
462.5,40,40.1533432904337,50.0259462716843
462.6,40,40.1533105114633,50.0235195266772
462.7,40,40.1565987914444,50.0183833220292
462.8,40,40.1466248707091,50.0240164606861
462.9,40,40.140919683034,50.0263258958977
463,40,40.1313088168981,50.031913647736
463.1,40,40.1423385328489,50.0208124584497
463.2,40,40.1272241454706,50.0308683820248
463.3,40,40.1410496203863,50.0175512081661
463.4,40,40.1329795770494,50.0218795696028
463.5,40,40.1306903057354,50.0216199417622
463.6,40,40.1379467506829,50.0136076377934
463.7,40,40.1428837683204,50.0073718833902
463.8,40,40.1370384641268,50.0098555113191
463.9,40,40.143486439856,50.002401347698
464,40,40.1293291860517,50.0116578837646
464.1,40,40.1408098275988,50.0002204132854
464.2,40,40.1498747857141,49.9905704502217
464.3,40,40.1474543673295,49.9901475150521
464.4,40,40.1488973912295,49.9866107376724
464.5,40,40.1560108093983,49.978423830187
464.6,40,40.1500407990371,49.9807991856914
464.7,40,40.1528336993869,49.9761195262214
464.8,40,40.1569751259212,49.9702947829792
464.9,40,40.157913386256,49.9670175605313
465,40,40.1410862944556,49.9782218532603
465.1,40,40.1353332920044,49.9806589225492
465.2,40,40.1134514112303,49.9963492045888
465.3,40,40.107776869393,49.9991644081483
465.4,40,40.0981866423457,50.0052656035086
465.5,40,40.0956555672387,50.0057599745184
465.6,40,40.0978620513385,50.0024289944172
465.7,40,40.1045059612513,49.9954417711069
465.8,40,40.1013831742584,49.9963178699131
465.9,40,40.1001371133687,49.995712524811
466,40,40.1085504568,49.9872450427571
466.1,40,40.1196033480039,49.9764890762259
466.2,40,40.1197533604149,49.9744530125305
466.3,40,40.1262731098229,49.9672168432469
466.4,40,40.1169102448326,49.9728365713218
466.5,40,40.1306579869171,49.9597478498635
466.6,40,40.1218729116496,49.9648259434911
466.7,40,40.1122245802287,49.9707490153442
466.8,40,40.1156941864623,49.9661222233739
466.9,40,40.1131204666538,49.9663712717543
467,40,40.0955372311899,49.9789092644264
467.1,40,40.1046771278432,49.9699225130582
467.2,40,40.1098513907663,49.9640254804675
467.3,40,40.1232764266302,49.9513130289503
467.4,40,40.1230421615618,49.94953176642
467.5,40,40.1268732173044,49.9444369503491
467.6,40,40.1122484934228,49.9543407535596
467.7,40,40.1277234163327,49.9399172405704
467.8,40,40.1479609929128,49.9213598034196
467.9,40,40.1405435051085,49.9250450975813
468,40,40.1301694193661,49.9312616554654
468.1,40,40.1367813039772,49.9237836469129
468.2,40,40.1221204939795,49.9335583670074
468.3,40,40.1205108376532,49.9329179186659
468.4,40,40.1160774272156,49.9346074081806
468.5,40,40.1212507823228,49.9285287115777
468.6,40,40.0986446346474,49.9450353155636
468.7,40,40.0972011131908,49.9446349149179
468.8,40,40.097157206703,49.9431155248009
468.9,40,40.0769860034306,49.9580207113639
469,40,40.0731766122291,49.9598973985295
469.1,40,40.0772445311909,49.9554071508609
469.2,40,40.062371670039,49.9663074930619
469.3,40,40.0574536914511,49.9693226168689
469.4,40,40.057552626846,49.9683226265235
469.5,40,40.0505267365977,49.9731349109365
469.6,40,40.0643894256756,49.9610145288634
469.7,40,40.0700200061107,49.9553897444176
469.8,40,40.0621910809303,49.960657827267
469.9,40,40.0635305581235,49.9585697565824
470,40,40.0727362586789,49.9500414159993
470.1,40,40.0730411753754,49.9486288238361
470.2,40,40.0763964202437,49.9447222852175
470.3,40,40.0805388460883,49.9401197230045
470.4,40,40.0855497558834,49.9347421990742
470.5,40,40.0700473650715,49.9460233538826
470.6,40,40.0612472858191,49.9520834607114
470.7,40,40.0558283408043,49.9555253632704
470.8,40,40.0381949186903,49.9690209822625
470.9,40,40.0228466754529,49.9809340300453
471,40,40.0252228661987,49.9786295115894
471.1,40,40.0275645196859,49.9763151564846
471.2,40,40.0354605051664,49.9694310000176
471.3,40,40.0376656570274,49.9670642280163
471.4,40,40.0286158307433,49.9738462357518
471.5,40,40.0271811823475,49.9745590555508
471.6,40,40.0188366744717,49.98093327506
471.7,40,40.026336778051,49.9745118037476
471.8,40,40.0101435202667,49.9873041136508
471.9,40,40.0177394167325,49.9809435658105
472,40,40.0216072999001,49.977503542478
472.1,40,40.0281212434175,49.9718424477694
472.2,40,40.0211233578642,49.9771027824862
472.3,40,40.0219444772299,49.976094775358
472.4,40,40.0203913375411,49.9770110257083
472.5,40,40.0043168085707,49.9898015799475
472.6,40,40.0083186705869,49.9864669916052
472.7,40,40.0118235915697,49.9834738773539
472.8,40,40.003519892692,49.9900605181729
472.9,40,40.0150149613487,49.9806242238659
473,40,39.9965294175255,49.9954681882441
473.1,40,39.9918166817636,49.9993693099454
473.2,40,39.9873969016985,50.0031067835704
473.3,40,39.9798678490606,50.0094521400957
473.4,40,39.9729806562109,50.015394203876
473.5,40,39.977585817382,50.0120687018611
473.6,40,39.9686661501272,50.0197057772629
473.7,40,39.9692562207184,50.0197256212585
473.8,40,39.9649436542,50.023736576006
473.9,40,39.9636546001193,50.0253493456686
474,40,39.9827934786943,50.0103135471495
474.1,40,39.9770570977811,50.0152697383156
474.2,40,39.9855663028178,50.0086933134412
474.3,40,39.9855146910832,50.0089663677715
474.4,40,39.9854008450683,50.0092910310623
474.5,40,39.9661404815833,50.025241074145
474.6,40,39.9762049351369,50.0175702323399
474.7,40,39.9774936516208,50.0168993607269
474.8,40,39.9729299150529,50.0209834713404
474.9,40,39.9731241512491,50.0212580959634
475,40,39.9718647382534,50.0227157905479
475.1,40,39.9898477549809,50.0084918130862
475.2,40,39.978377928505,50.0180136274108
475.3,40,39.9725341806942,50.0231280787683
475.4,40,39.9749676505249,50.0215818204954
475.5,40,39.993108431509,50.007179460804
475.6,40,39.9950803497291,50.0056806406323
475.7,40,40.0054664143871,49.9972843262756
475.8,40,40.0120972596817,49.9917860938851
475.9,40,40.0182634130004,49.9865609566221
476,40,40.0299369201407,49.9767431601876
476.1,40,40.0513164786907,49.9588184496885
476.2,40,40.0510491909675,49.9582154928116
476.3,40,40.0464546144293,49.9611478802113
476.4,40,40.0466759533494,49.9602239938216
476.5,40,40.0420376649494,49.9632620219025
476.6,40,40.0176090777043,49.9825231464553
476.7,40,40.0154000606143,49.9840439591575
476.8,40,40.0160444963583,49.9832716986205
476.9,40,40.0113878500964,49.9868148100285
477,40,40.0083028192829,49.9891499895708
477.1,40,40.0196656397238,49.9797450829825
477.2,40,40.0193808942036,49.9796627850914
477.3,40,40.017988775109,49.9804886599653
477.4,40,40.0103724665629,49.9864157473372
477.5,40,40.0039376511619,49.9915005972394
477.6,40,40.002148329052,49.9928976816625
477.7,40,40.002660006461,49.9924457796319
477.8,40,40.005742480508,49.9898879207061
477.9,40,40.021106413237,49.9772590719112
478,40,40.0334070259522,49.9668840693238
478.1,40,40.0201801384432,49.9771426971159
478.2,40,40.0364595962167,49.9635357773576
478.3,40,40.0252682139985,49.9720845917082
478.4,40,40.0495122254422,49.9518971869461
478.5,40,40.0497925479057,49.9508762482089
478.6,40,40.0437505500691,49.955009837677
478.7,40,40.0221596434352,49.9719280086892
478.8,40,40.0170682363437,49.9757280425809
478.9,40,40.0312861690296,49.9638531177277
479,40,40.0258687061613,49.9677731887237
479.1,40,40.020180705717,49.9720006977877
479.2,40,40.0060690879715,49.9831928865766
479.3,40,39.9936139704644,49.9932591570549
479.4,40,39.9872987016506,49.9985145928795
479.5,40,39.9904023994107,49.9961851962809
479.6,40,39.9694621171886,50.0134260281835
479.7,40,39.9759617185129,50.0086109596278
479.8,40,39.970962024183,50.0130753227048
479.9,40,39.9787880535881,50.0071538903233
480,40,39.9784527094292,50.0077669222996
480.1,40,39.9737840721598,50.0119212869606
480.2,40,39.9785685341362,50.0084366208333
480.3,40,39.9832819197179,50.0049334016524
480.4,40,40.0029506584147,49.9891512001603
480.5,40,39.9892971186727,50.0002452780552
480.6,40,39.9818461375554,50.0064965247482
480.7,40,39.9693803320913,50.016959083806
480.8,40,39.9636296888891,50.0221415233455
480.9,40,39.9586337901153,50.0268001017227
481,40,39.9543701242471,50.0309411124293
481.1,40,39.9499186281075,50.0353036112913
